"submission_id","project_name","description","year_range","reference","open_data","contact1","contact2","site_id","latitude","longitude","datasource","investigators","province_iso_code","tree_id","species","meas_no","meas_date","status","dbh_cm","ht_tot_m","sample_id","sample_type","sample_ht_m","sample_diameter_cm","radius_id","cofecha_id","ring_meas_method","crossdating_visual","crossdating_validation","age_corrected","bark_thickness_mm","radius_inside_cm","dtc_measured_mm","dtc_estimated_mm","rw_ystart","rw_yend","comments","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_002_241","PSEUMEN",,"2020-00-00","Live",39,32.7,"X016_002_241","core",,,"X016_002_241",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,16.188,143.58,18.3,1962,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24,7.18,6.47,4.8,5.9,4.97,4.41,3.43,4.41,3.79,2.82,3.06,2.41,1.27,1.6,1.78,1.33,1.5,2.18,2.28,1.21,1.77,1.96,1.83,1.92,1.79,2.07,2.18,2.4,1.97,2.14,2.91,1.65,2.04,2.05,2.37,1.42,1.29,1.31,1.34,1.36,1.83,1.72,2.12,1.61,2.2,1.95,1.61,1.95,1.88,1.76,1.28,1.18,1.16,1.67,1.6,1.64,1.95,1.66
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_002_267","PSEUMEN",,"2020-00-00","Live",29,25.1,"X016_002_267","core",,,"X016_002_267",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,11.333,113.33,,1960,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,8.41,7.94,8.78,7.87,4.6,5.28,4.82,4.34,3.28,4.13,4,2.92,2.99,2.89,2.1,2.72,2.08,1.94,2.04,1.48,1.21,0.85,0.98,1.29,1.21,0.97,0.93,1,0.76,1.19,0.66,0.93,1.16,0.95,0.66,0.58,0.62,0.61,0.53,0.51,0.4,0.45,0.57,0.53,0.64,0.57,0.32,0.44,0.45,0.49,0.47,0.43,0.33,0.21,0.13,0.1,0.17,0.21,0.23,0.3
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_002_270","PSEUMEN",,"2020-00-00","Live",43.5,34.7,"X016_002_270","core",,,"X016_002_270",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,20.609,173.69,32.4,1966,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37,7.46,5.25,3.99,4.63,4.13,3.85,3.47,3.6,3.01,3.79,4.04,4.05,3.05,3.66,3.89,3.15,3.43,3.43,3.35,3.3,2.75,3.01,2.89,3.64,3.24,3.43,3.25,3.22,3.23,2.9,2.78,2.11,1.93,1.7,1.71,1.91,2.67,2.37,2.96,2.07,2.59,2.98,2.8,2.83,2.6,2.65,2.75,1.8,2.46,2.61,1.71,1.77,2.44,3.03
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_002_276","PSEUMEN",,"2020-00-00","Live",37,28.5,"X016_002_276","core",,,"X016_002_276",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,16.979,157.09,12.7,1962,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,7.37,7.59,5.55,7.1,5.02,6.34,4.6,6.11,5.76,4.85,4.22,3.35,3.24,4.11,3.71,2.69,2.92,3.43,3.16,2.56,2.82,2.94,2.69,2.48,2.05,2.37,2.19,2.53,1.88,2.39,2.03,1.48,1.29,1.11,1.28,0.81,1.09,0.83,0.93,1.11,1.65,1.31,1.39,0.94,0.9,1.01,1.13,1.13,1.2,1.16,1.16,0.81,1.02,0.93,0.95,0.97,0.94,1.16
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_002_294","PSEUMEN",,"2020-00-00","Live",29.5,28.3,"X016_002_294","core",,,"X016_002_294",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,13.407,123.37,10.7,1963,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,5.86,4.35,5.48,3.93,4.79,3.01,4.05,3.84,2.67,2.9,2.2,1.9,2.95,2.85,1.64,1.87,2.35,2.61,1.71,2.07,2.08,1.57,1.55,1.11,1.39,1.71,2.2,1.45,1.63,1.88,1.43,1.43,1.16,1.61,1.13,0.87,0.95,1.11,1.13,1.54,1.29,2.17,1.47,1.46,2,1.38,1.53,2.01,2.31,1.46,1.13,0.93,1.38,0.89,1.2,1.12,1.34
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_003_162","PSEUMEN",,"2020-00-00","Live",29.5,29.3,"X016_003_162","core",,,"X016_003_162",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,13.797,133.17,4.8,1960,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,4.42,4.81,5.25,4.71,4.79,5.48,4.32,5.53,3.56,4.79,4.41,3.76,3.05,2.8,1.8,2.84,2.74,1.54,2.12,2.72,3.22,1.5,2.01,2.63,2.12,2.14,1.78,1.72,2.09,2.53,1.69,1.91,1.8,1.3,1.02,1.19,0.72,0.58,0.75,0.74,0.74,0.91,1.29,1.06,1.36,0.87,1.06,1.19,1.24,1.32,0.93,0.89,0.8,0.68,0.81,1.36,1.09,0.94,0.65,0.4
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_003_169","PSEUMEN",,"2020-00-00","Live",36.5,31.9,"X016_003_169","core",,,"X016_003_169",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,17.766,177.66,,1960,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,5.72,8.06,9.27,7.75,4.43,4.9,4.6,6.3,4.44,4.65,4.45,3.73,5.02,4.01,3.92,3.94,3.85,2.68,2.77,3.75,3.62,1.82,2.7,2.41,1.79,2.19,1.64,1.7,2.05,2.22,2.55,3.22,4.39,2.9,2.08,1.97,2.25,1.53,1.08,0.97,1.04,1.34,1.65,1.32,2.05,1.37,1.67,1.93,1.54,1.41,1.51,1.66,1.17,0.99,0.74,1.35,1.19,1.73,1.4,2.13
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_003_211","PSEUMEN",,"2020-00-00","Live",27.5,30.2,"X016_003_211","core",,,"X016_003_211",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,12.321,106.31,16.9,1965,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.76,3.74,4.42,3.26,3.93,4.02,3.15,5.08,4.08,3.29,4.39,3.36,1.86,2,2.71,2.64,1.7,1.96,2.35,1.81,1.81,2.1,1.38,2.07,2.07,1.97,2.5,1.84,1.46,1.68,1.45,1.19,0.79,0.71,0.7,0.93,0.95,1.19,1.1,1,0.62,0.66,0.57,0.74,0.8,0.79,0.81,0.42,0.49,0.53,0.64,0.32,0.32,0.45,0.45
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_003_219","PSEUMEN",,"2020-00-00","Live",41,35.3,"X016_003_219","core",,,"X016_003_219",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,18.908,175.38,13.7,1962,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18,7.6,7.13,4.22,5.75,4.54,5.36,3.66,4.89,4.51,4.17,4.11,3.06,3.04,4.32,3.52,2.03,2.44,3.15,3.56,1.86,3.3,2.52,2.03,1.94,1.98,2.2,1.92,3.28,2.32,2.77,2.75,2.34,2.26,1.93,2.19,1.59,1.48,1.55,1.42,1.95,2.5,1.73,2.52,1.88,2.51,2.84,2.7,2.66,2.8,2.59,1.64,2.22,1.3,2.62,1.91,1.82,2.86,2.46
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_003_252","PSEUMEN",,"2020-00-00","Live",44,32.8,"X016_003_252","core",,,"X016_003_252",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,19.334,185.24,8.1,1959,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,6,7.03,7.2,8.13,7.49,6.34,6.96,5.41,6.6,6.01,6.69,5.42,5,7.77,6.08,4.05,4.59,4.21,3.03,2.65,3.41,3.6,2.06,2.03,1.95,1.74,1.53,1.64,1.57,1.63,1.66,2.35,1.99,2.27,1.76,2.03,1.86,1.85,1.39,1.01,0.81,0.93,1.01,1.38,1.57,1.44,1.58,1.26,1.31,0.97,1.1,1.31,1.32,1.21,0.98,0.87,0.83,0.81,0.86,0.91,1.12
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_003_268","PSEUMEN",,"2020-00-00","Live",33.5,31.8,"X016_003_268","core",,,"X016_003_268",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,17.5,169.4,5.6,1961,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.58,5.09,5.87,5.38,6.21,4.29,5.54,3.71,4.39,3.92,3.65,3.95,4.26,3.46,4.39,3.61,2.74,2.49,2.9,2.03,1.5,1.95,2.2,1.76,1.46,1.53,1.78,2.14,3.11,2.37,2.71,2.73,2.12,2.57,2.63,2.52,1.78,1.27,1.29,1.29,1.87,2.46,2.84,3.39,1.82,2.64,2.74,2.64,2.72,2.47,2.5,2.18,1.91,1.87,2.42,1.35,1.38,1.64,1.39
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_003_284","PSEUMEN",,"2020-00-00","Live",36,29.8,"X016_003_284","core",,,"X016_003_284",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,15.357,138.97,14.6,1962,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99,7.84,8.03,5.19,6.67,4.87,6.45,4.79,5.68,4.98,3.35,4.57,3.78,3.29,3.37,2.41,1.74,1.63,2.14,1.93,1.19,1.27,1.23,1.63,1.19,1.31,0.87,1.02,1.45,1.91,1.36,1.55,1.23,1.23,1.57,1.74,1.36,1.77,1.1,1.11,1.35,1.23,1.05,1.12,1.16,1.01,1.28,1.19,1.42,1.23,1.16,0.84,0.8,0.65,1.1,0.97,0.91,1.36,1.35
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_003_297","PSEUMEN",,"2020-00-00","Live",45,32.1,"X016_003_297","core",,,"X016_003_297",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,20.708,190.18,16.9,1961,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,5.83,6.93,8.06,6.02,6.63,5.33,5.77,4.2,5.38,5.19,4.21,5.58,2.94,2.62,3.2,2.9,2.13,2.84,3.43,3.7,2.15,2.62,2.13,1.64,1.44,1.36,1.48,1.67,2.29,2.14,2.67,2.71,2.25,2.5,2.4,2.67,2.42,2.05,1.86,1.61,1.97,2.03,1.65,2.52,2.08,2.16,2.9,2.94,3.33,3.28,2.8,2.54,2.37,2.6,3.26,2.5,2.58,2.9,2.96
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_006_216","PSEUMEN",,"2020-00-00","Live",41.5,37.4,"X016_006_216","core",,,"X016_006_216",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,18.548,161.38,24.1,1962,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15,7.83,6.93,4.66,4.99,4.47,5.51,4,4.48,4.36,3.31,3.2,2.83,2.73,3.47,2.52,2.52,3.31,3.24,3.06,1.29,1.25,1.51,1.59,1.51,2.19,1.97,2.41,3.03,2.5,2.58,2.94,2.46,2.2,1.64,2.08,1.36,1.44,1.34,1.34,1.59,1.88,1.96,2.9,1.91,2.49,2.28,2.4,2.26,2.3,2.15,1.63,1.86,1.64,2.26,1.47,1.84,2.14,2.22
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_006_235","PSEUMEN",,"2020-00-00","Live",33.2,30.4,"X016_006_235","core",,,"X016_006_235",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,15.538,136.08,19.3,1962,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95,6.78,6.12,4.17,4.86,4.17,5.81,3.76,5.24,4.51,2.73,2.33,2.27,2.33,3.1,2.79,2,2.83,2.91,2.49,1.61,2.64,2.56,2.02,2.02,2.29,2.31,2.58,2.69,2.43,2.85,2.65,2.1,1.91,1.8,1.93,1.31,1.4,1.4,1.11,1.08,1.46,1.52,1.33,0.99,0.83,0.66,0.47,0.74,0.95,0.7,0.7,0.53,0.49,0.46,0.59,0.94,0.93,0.95
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_006_267","PSEUMEN",,"2020-00-00","Live",38.5,35.3,"X016_006_267","core",,,"X016_006_267",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,12.257,122.57,,1966,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,3.79,4.95,3.67,5.23,4.74,4.02,3.88,2.97,3.33,3.29,3.21,2.41,2.32,2.1,2.16,2.73,2.3,2.15,1.64,1.36,1.55,1.68,1.82,2.2,2.1,2.05,2.16,1.68,1.7,1.64,1.47,0.96,0.83,1.02,1.06,1.41,1.98,1.49,2.29,1.76,1.86,1.89,1.6,1.76,1.55,1.36,1.31,1.44,1.28,1.63,1.36,1.72,2.25,2.17
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_006_278","PSEUMEN",,"2020-00-00","Live",43,33.8,"X016_006_278","core",,,"X016_006_278",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,17.801,149.61,28.4,1964,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,4.78,5.26,5.79,5.75,4.29,4.99,4.67,4.27,3.79,2.84,3.57,4.27,3.64,2.89,3.12,3.4,3.31,1.78,2.39,2.65,2.36,1.95,2,2.23,1.98,2.8,3.12,3.24,2.53,1.6,1.91,2.36,2.25,1.37,0.96,0.87,0.87,0.94,1.87,1.48,1.21,0.83,1.3,1.46,1.42,1.41,1.63,2.38,1.77,1.53,1.8,1.58,2.15,2.06,1.63,1.87
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_006_299","PSEUMEN",,"2020-00-00","Live",38.8,33.9,"X016_006_299","core",,,"X016_006_299",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,18.454,166.64,17.9,1961,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.58,6.51,6.96,6.83,4.84,5.82,4.82,5.77,5.27,5.96,5.18,4.23,3.19,3.23,2.24,3.16,3.14,2.27,3.18,3.18,3.35,2.08,2.64,2.76,2.3,2.29,1.86,2.35,2.39,3.3,2.27,2.58,2.2,2.14,1.31,1.21,1.25,0.81,0.62,0.93,1.14,1.63,2.16,1.56,2.08,1.4,1.98,2.03,1.88,1.67,1.52,2.31,1.55,1.46,1.04,1.97,1.83,1.61,1.7,2.12
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_006_981","PSEUMEN",,"2020-00-00","Live",38.4,31.1,"X016_006_981","core",,,"X016_006_981",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,15.354,142.84,10.7,1961,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64,5.22,6.18,5.11,3.63,4.92,4.6,5.86,4.64,4.9,4.94,4.42,3.36,3.86,3.02,4.83,4.2,3.21,4.03,4.25,2.98,1.58,2.09,2.27,1.98,1.83,2.3,2.28,1.78,2.21,1.31,1.84,1.65,1.4,1.44,1.38,1.47,1.14,1.07,0.94,0.76,0.76,0.9,0.81,0.91,0.7,0.93,0.99,0.89,1.1,1.1,1.27,0.89,1.05,0.72,0.97,0.72,0.8,0.82,0.99
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X016e",49.95277778,-125.4861111,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X016_007_008","PSEUMEN",,"2020-00-00","Live",40.2,33.8,"X016_007_008","core",,,"X016_007_008",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,16.64,154.3,12.1,1961,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97,6.83,7.23,6.1,3.84,4.44,4.16,4.96,3.73,4.93,4.77,3.85,7.47,4.22,2.32,3.2,2.82,2.2,2.5,2.74,2.72,1.61,2.1,1.74,1.51,1.46,1.88,1.74,1.42,1.99,1.38,1.82,1.54,1.43,1.47,1.84,1.6,1.32,1.31,1.27,1.1,1.27,1.59,1.48,1.88,1.59,1.72,1.85,1.84,1.99,1.74,1.93,1.67,1.4,1.04,1.76,1.44,1.55,1.93,2.1
